Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
03/03/2016,1457.46,1470.81,1454.44,5.79055E+11,0
04/03/2016,1482.76,1497,1453.34,5.89107E+11,201185953
07/03/2016,1483.43,1487.42,1474.75,5.89374E+11,0
08/03/2016,1464.45,1480.82,1456.66,5.81833E+11,565988676
09/03/2016,1474.83,1480.39,1464.41,5.85956E+11,0
10/03/2016,1456.28,1507.44,1456.28,5.78589E+11,0
11/03/2016,1485.86,1487.4,1463.4,5.90341E+11,41677840
14/03/2016,1506.28,1507.36,1488.25,5.98454E+11,0
15/03/2016,1488.62,1504.29,1486.65,5.91437E+11,0
16/03/2016,1484.07,1495.02,1475.38,5.89627E+11,0
17/03/2016,1469.38,1487.74,1447.06,5.83552E+11,934095377
18/03/2016,1468.93,1471.44,1455.74,5.83373E+11,3068854403
21/03/2016,1457.67,1471.37,1452.35,5.78901E+11,1682652600
22/03/2016,1463.41,1463.41,1430.19,5.81178E+11,0
23/03/2016,1454.93,1468.85,1449.63,5.77811E+11,987360845
24/03/2016,1436.7,1452.3,1436.64,5.70574E+11,0
25/03/2016,1436.7,1437.83,1436.03,5.70574E+11,0
28/03/2016,1435.25,1438.68,1434.67,5.69996E+11,0
29/03/2016,1439.33,1442.48,1426.31,5.71617E+11,0
30/03/2016,1464.39,1469.96,1439.54,5.81569E+11,0
31/03/2016,1451.01,1463.31,1449.32,5.76255E+11,205081890
01/04/2016,1444.13,1445.75,1428.36,5.73523E+11,224541035
04/04/2016,1452.09,1462.57,1439.43,5.76683E+11,0
05/04/2016,1428.78,1451.46,1419.31,5.67426E+11,0
06/04/2016,1439.61,1439.77,1422.62,5.71728E+11,1665140150
07/04/2016,1424.98,1441.93,1424.7,5.65917E+11,959316988
08/04/2016,1448.1,1448.22,1426.99,5.75099E+11,400301774
11/04/2016,1447.46,1454.88,1436.32,5.74845E+11,0
12/04/2016,1447.93,1448.6,1434.69,5.7503E+11,0
13/04/2016,1471.33,1473.01,1451.62,5.84327E+11,638563258
14/04/2016,1475.2,1479.21,1468.63,5.85861E+11,1226814510
15/04/2016,1469.24,1473.79,1465.16,5.83495E+11,360441657
18/04/2016,1471.46,1474.99,1452.41,5.84377E+11,0
19/04/2016,1499.94,1501.95,1473.76,5.95688E+11,0
20/04/2016,1498.54,1501.65,1492.64,5.95133E+11,0
21/04/2016,1492.75,1502.52,1479.48,5.92831E+11,0
22/04/2016,1482.88,1489.61,1479.08,5.88911E+11,1081278000
25/04/2016,1468.69,1483.81,1464.69,5.83275E+11,0
26/04/2016,1465.39,1479.3,1463.79,5.81968E+11,146010373
27/04/2016,1468.68,1473.22,1457.62,5.83272E+11,358107427
28/04/2016,1476.05,1477.13,1445.99,5.86201E+11,274974872
29/04/2016,1451.03,1476.73,1449.72,5.7601E+11,671716231
02/05/2016,1444.25,1455.34,1442.75,5.73317E+11,0
03/05/2016,1422.46,1445.07,1415.84,5.64668E+11,0
04/05/2016,1407.5,1421.62,1406.52,5.58729E+11,1156877837
05/05/2016,1410.02,1410.73,1406.83,5.5973E+11,0
06/05/2016,1400.98,1408.63,1395.55,5.56142E+11,0
09/05/2016,1419.98,1430.95,1402.7,5.63682E+11,73316306
10/05/2016,1425.99,1437.62,1423.31,5.66071E+11,0
11/05/2016,1419.18,1430.33,1414.88,5.63368E+11,608996828
12/05/2016,1406.37,1428.1,1404.8,5.58281E+11,0
13/05/2016,1413.69,1416.8,1398.65,5.61186E+11,0
16/05/2016,1420.68,1421.4,1406.8,5.63961E+11,0
17/05/2016,1419.76,1434.28,1413.87,5.63599E+11,37357082
18/05/2016,1425.54,1425.56,1409.2,5.65892E+11,0
19/05/2016,1411.6,1425.74,1411.37,5.60358E+11,0
20/05/2016,1430.99,1430.99,1412.53,5.68054E+11,0
23/05/2016,1427.49,1435.7,1422.13,5.66667E+11,0
24/05/2016,1456.44,1457.48,1416.43,5.78159E+11,0
25/05/2016,1476.32,1479.28,1457.97,5.8605E+11,0
26/05/2016,1478.51,1480.16,1470.89,5.86919E+11,0
27/05/2016,1479.6,1482.31,1474.72,5.8735E+11,0
30/05/2016,1484.26,1486.51,1479.61,5.892E+11,0
31/05/2016,1477.8,1489.19,1476.82,5.86636E+11,0
01/06/2016,1474.01,1482.92,1465.97,5.85132E+11,0
02/06/2016,1470.34,1473.98,1463.75,5.83676E+11,0
03/06/2016,1460.38,1482.07,1452.96,5.79721E+11,0
06/06/2016,1467.52,1467.87,1459.16,5.82557E+11,0
07/06/2016,1484.01,1486.89,1468.55,5.89103E+11,0
08/06/2016,1475.59,1484.15,1473.55,5.8576E+11,0
09/06/2016,1462.87,1475.89,1460.57,5.80709E+11,0
10/06/2016,1422.51,1460.13,1421.94,5.64688E+11,0
13/06/2016,1406.28,1419.58,1396.31,5.58247E+11,0
14/06/2016,1372.59,1403.05,1371.47,5.44872E+11,0
15/06/2016,1390.74,1393.83,1377.71,5.52076E+11,0
16/06/2016,1363.54,1385.39,1358.1,5.4128E+11,0
17/06/2016,1379.32,1389.02,1366.48,5.47142E+11,637102232
20/06/2016,1421.07,1424.2,1385.07,5.57025E+11,0
21/06/2016,1431.05,0,0,5.60936E+11,0
22/06/2016,1437.32,1442.54,1422.15,5.63396E+11,0
23/06/2016,1451.95,1458.54,1436,5.69131E+11,0
24/06/2016,1430.5,1438.54,1399.56,5.60722E+11,0
27/06/2016,1331.5,1422.46,1327.45,5.21915E+11,0
28/06/2016,1362.32,1374.6,1338.36,5.33995E+11,0
29/06/2016,1396.25,1396.27,1366.56,5.47296E+11,0
30/06/2016,1414.09,1414.54,1390.94,5.54289E+11,0
01/07/2016,1434.75,1436.69,1416.63,5.62388E+11,0
04/07/2016,1421.2,1439.31,1420.03,5.57078E+11,0
05/07/2016,1394.03,1420.07,1391.19,5.46428E+11,0
06/07/2016,1370.88,1393.4,1360.74,5.37352E+11,0
07/07/2016,1389.16,1396.38,1370.32,5.44516E+11,0
08/07/2016,1409.39,1410.07,1384.86,5.52448E+11,0
11/07/2016,1434.5,1435.1,1414.63,5.62291E+11,321652482
12/07/2016,1442.94,1446.4,1432.59,5.65598E+11,0
13/07/2016,1447.52,1451.02,1438.22,5.67391E+11,0
14/07/2016,1452.69,1458.56,1447.56,5.69418E+11,0
15/07/2016,1452.77,1455.72,1443.07,5.6945E+11,0
18/07/2016,1448.88,1459.44,1442.25,5.67928E+11,0
19/07/2016,1449.39,1454.73,1441.23,5.68128E+11,0
20/07/2016,1467.2,1467.27,1450.49,5.75105E+11,0
21/07/2016,1464.07,1470.59,1453.04,5.73879E+11,0
22/07/2016,1460.73,1464.68,1454.13,5.72571E+11,0
25/07/2016,1463.18,1475.14,1460.47,5.73532E+11,0
26/07/2016,1470.58,1472.43,1459.18,5.76431E+11,0
27/07/2016,1469.53,1479.93,1467.98,5.76022E+11,0
28/07/2016,1461.16,1479.34,1461.16,5.72739E+11,0
29/07/2016,1467.22,1468.88,1460.86,5.75116E+11,0
01/08/2016,1458.42,1477.74,1453.8,5.71666E+11,0
02/08/2016,1436.42,1457.66,1435.66,5.63042E+11,0
03/08/2016,1431.57,1441.15,1427.47,5.61139E+11,0
04/08/2016,1446.95,1446.95,1430.59,5.67171E+11,0
05/08/2016,1435.98,1447.06,1423.17,5.62868E+11,0
08/08/2016,1430.42,1436.27,1428.24,5.60691E+11,0
09/08/2016,1460.76,1460.76,1427.64,5.72581E+11,0
10/08/2016,1449.78,1458.86,1448.68,5.68278E+11,0
11/08/2016,1456.12,1456.12,1444.67,5.70762E+11,109279920
12/08/2016,1449.44,1455.94,1445.92,5.68146E+11,730473982
15/08/2016,1454.71,1458.34,1447.91,5.70211E+11,0
16/08/2016,1437.13,1452.17,1437.09,5.63322E+11,0
17/08/2016,1422.4,1442.56,1420.17,5.57547E+11,28505587
18/08/2016,1436.03,1436.82,1423.92,5.62889E+11,0
19/08/2016,1428.8,1439.23,1420.07,5.60055E+11,0
22/08/2016,1435.39,1444.98,1427.39,5.62637E+11,0
23/08/2016,1445.66,1448.5,1435.59,5.66663E+11,0
24/08/2016,1452.34,1457.54,1435.89,5.69281E+11,0
25/08/2016,1441.59,1452.02,1436.91,5.65068E+11,0
26/08/2016,1448.14,1450.31,1434.94,5.67635E+11,0
29/08/2016,1448.88,1448.88,1436.45,5.67924E+11,0
30/08/2016,1451.57,1457.65,1448.42,5.68979E+11,0
31/08/2016,1445.26,1460.18,1445.26,5.66505E+11,0
01/09/2016,1439.46,1456.44,1438.8,5.64234E+11,0
02/09/2016,1455.82,1455.82,1434.8,5.70646E+11,0
05/09/2016,1461.1,1463.57,1455.86,5.72715E+11,0
06/09/2016,1455.32,1464.84,1454.56,5.70449E+11,0
07/09/2016,1465.32,1465.85,1455.63,5.74372E+11,0
08/09/2016,1461.12,1470.26,1452.37,5.72724E+11,0
09/09/2016,1440.69,1459.48,1439.57,5.64717E+11,0
12/09/2016,1433.4,1438.31,1413.39,5.61858E+11,0
13/09/2016,1430.09,1445.74,1430.09,5.6056E+11,0
14/09/2016,1433.45,1439.83,1431.97,5.61879E+11,0
15/09/2016,1440.35,1440.73,1423.74,5.64581E+11,0
16/09/2016,1430.63,1442.57,1428.37,5.60771E+11,0
19/09/2016,1444.59,1445.6,1434.37,5.66242E+11,0
20/09/2016,1442.66,1448.84,1439.77,5.65487E+11,0
21/09/2016,1446.6,1457.2,1443.79,5.67034E+11,0
22/09/2016,1463.66,1464.17,1447.51,5.73719E+11,0
23/09/2016,1450.97,1464.37,1447.73,5.68744E+11,0
26/09/2016,1434.8,1449.99,1431.56,5.62406E+11,0
27/09/2016,1426.29,1442.07,1416.52,5.59072E+11,0
28/09/2016,1435.15,1442.19,1428.99,5.62544E+11,0
29/09/2016,1433.89,1449.29,1432.31,5.6205E+11,0
30/09/2016,1434.87,1434.87,1407.36,5.62432E+11,0
03/10/2016,1436.17,1443.27,1433.57,5.62945E+11,0
04/10/2016,1445.67,1445.81,1435.04,5.66667E+11,0
05/10/2016,1443.04,1445.53,1434.58,5.65638E+11,0
06/10/2016,1442.31,1449.52,1440.53,5.65349E+11,0
07/10/2016,1430.86,1442.85,1427.08,5.60862E+11,0
10/10/2016,1443.72,1443.83,1424.53,5.65904E+11,0
11/10/2016,1424.56,1443.18,1424.32,5.58392E+11,0
12/10/2016,1413.84,1425.01,1410.9,5.54191E+11,0
13/10/2016,1398.48,1412.4,1392.21,5.48171E+11,0
14/10/2016,1420.07,1422.32,1402.14,5.56632E+11,0
17/10/2016,1416.82,1420.04,1410.58,5.5536E+11,0
18/10/2016,1436.53,1448.85,1420.29,5.63084E+11,0
19/10/2016,1437.55,1440.91,1430.05,5.63486E+11,0
20/10/2016,1447.31,1449.58,1433.48,5.67311E+11,0
21/10/2016,1448.04,1452.35,1442.76,5.67598E+11,0
24/10/2016,1444.15,1458.36,1441.46,5.66073E+11,401646557
25/10/2016,1436.46,1450.85,1435.31,5.63057E+11,0
26/10/2016,1435.41,1441.07,1425.8,5.62644E+11,0
27/10/2016,1419.83,1436.75,1416.01,5.56537E+11,0
28/10/2016,1390.43,1418.37,1372.12,5.45015E+11,332439238
31/10/2016,1382.51,1388.8,1380.78,5.41912E+11,0
01/11/2016,1364.26,1391.83,1364.26,5.34755E+11,0
02/11/2016,1346.48,1362.02,1345.69,5.27787E+11,0
03/11/2016,1347.42,1358.38,1343.69,5.28158E+11,0
04/11/2016,1326.86,1344.18,1324.72,5.20097E+11,0
07/11/2016,1349.2,1350.94,1329.81,5.28854E+11,0
08/11/2016,1347.49,1358.09,1342.95,5.28184E+11,0
09/11/2016,1365.48,1365.82,1306.76,5.35235E+11,0
10/11/2016,1367.84,1391.08,1363.73,5.36159E+11,0
11/11/2016,1360.93,1378.41,1359.17,5.3345E+11,0
14/11/2016,1357.4,1377.62,1353.66,5.32069E+11,0
15/11/2016,1368.44,1369.27,1355.13,5.36396E+11,29933126
16/11/2016,1364.58,1377.4,1361.89,5.34883E+11,0
17/11/2016,1375.08,1375.38,1360.87,5.38999E+11,0
18/11/2016,1380.33,1381.28,1371.25,5.41055E+11,0
21/11/2016,1379.35,1383.33,1369.81,5.40672E+11,0
22/11/2016,1381.96,1389.28,1377.26,5.41694E+11,0
23/11/2016,1378.5,1384.86,1372.88,5.40339E+11,0
24/11/2016,1384.58,1385.95,1378.11,5.42722E+11,0
25/11/2016,1393.12,1393.13,1381.85,5.46071E+11,0
28/11/2016,1383.86,1392.61,1381.49,5.42439E+11,0
29/11/2016,1382.91,1389.48,1378.01,5.42065E+11,0
30/11/2016,1393.86,1400.04,1383.55,5.46358E+11,0
01/12/2016,1386.07,1397.14,1383.08,5.43305E+11,0
02/12/2016,1379.63,1384.38,1371.94,5.40781E+11,0
05/12/2016,1390.38,1399.33,1375.82,5.44995E+11,0
06/12/2016,1397.21,1397.21,1388.94,5.47674E+11,143727060
07/12/2016,1413.93,1415.49,1399.61,5.54226E+11,0
08/12/2016,1428.87,1429.02,1408.22,5.60081E+11,0
09/12/2016,1448.74,1450.77,1425.56,5.67871E+11,0
12/12/2016,1444.19,1449.38,1439.03,5.66086E+11,0
13/12/2016,1457.98,1458.37,1442.18,5.71491E+11,0
14/12/2016,1448.06,1457.53,1446.37,5.67604E+11,0
15/12/2016,1460.87,1461.13,1444.75,5.72624E+11,0
16/12/2016,1462.5,1465.78,1454.38,5.73265E+11,0
19/12/2016,1461,1464.98,1457.37,5.60647E+11,0
20/12/2016,1462.51,1468.66,1460.38,5.61226E+11,0
21/12/2016,1465.67,1468.01,1459.32,5.62439E+11,0
22/12/2016,1460.58,1465.7,1456.73,5.60488E+11,0
23/12/2016,1468.1,1468.1,1457.5,5.63374E+11,0
26/12/2016,1468.1,1468.1,1464.99,5.63374E+11,0
27/12/2016,1470.82,1472.02,1466.36,5.64416E+11,0
28/12/2016,1475.03,1477.17,1466.57,5.66031E+11,0
29/12/2016,1471.35,1474.54,1464.88,5.64622E+11,0
30/12/2016,1468.26,1473.97,1465.55,5.63433E+11,0
02/01/2017,1483.4,1489.86,1466.55,5.69245E+11,0
03/01/2017,1490.36,1496.53,1486.67,5.71915E+11,0
04/01/2017,1485.22,1491.05,1482.54,5.69942E+11,0
05/01/2017,1484.88,1488.78,1480.43,5.6981E+11,0
06/01/2017,1484.14,1487.69,1483.58,5.69527E+11,0
09/01/2017,1474.94,1489.29,1472.18,5.65997E+11,0
10/01/2017,1471.24,1481.07,1469.76,5.64577E+11,0
11/01/2017,1476.34,1478.97,1465.4,5.66535E+11,0
12/01/2017,1465.03,1477.06,1459.75,5.62195E+11,0
13/01/2017,1486.8,1486.8,1466.53,5.7055E+11,0
16/01/2017,1480.01,1486.32,1479.48,5.67943E+11,0
17/01/2017,1469.68,1479.82,1465.18,5.63977E+11,0
18/01/2017,1474.87,1475.75,1466.84,5.65972E+11,0
19/01/2017,1473.7,1480.05,1470.56,5.65521E+11,0
20/01/2017,1484.33,1486.55,1470.87,5.69602E+11,0
23/01/2017,1467.73,1483.48,1466.02,5.63233E+11,0
24/01/2017,1477.77,1481.45,1467.58,5.67085E+11,0
25/01/2017,1499.78,1499.84,1480.32,5.75531E+11,0
26/01/2017,1510.41,1518.24,1502.94,5.79608E+11,0
27/01/2017,1505.39,1510.47,1499.09,5.77683E+11,0
30/01/2017,1496.17,1505.47,1493.65,5.74145E+11,0
31/01/2017,1493.35,1504.83,1493.35,5.73062E+11,0
01/02/2017,1508.32,1513.31,1495.16,5.78808E+11,0
02/02/2017,1507.06,1513.83,1499.91,5.78323E+11,0
03/02/2017,1507.2,1512.85,1505.07,5.78378E+11,0
06/02/2017,1494.67,1508.48,1493.84,5.73568E+11,0
07/02/2017,1499.16,1503.03,1491.89,5.75293E+11,0
08/02/2017,1496.61,1503.85,1488.27,5.74312E+11,0
09/02/2017,1507.87,1507.87,1497.02,5.78634E+11,0
10/02/2017,1514.75,1518.08,1506.37,5.81276E+11,0
13/02/2017,1524.83,1525.08,1515.49,5.85144E+11,0
14/02/2017,1525.73,1528.21,1518.64,5.85488E+11,35455379
15/02/2017,1531.42,1533,1523.97,5.87671E+11,0
16/02/2017,1535.81,1538.61,1531.17,5.89357E+11,209149066
17/02/2017,1531.19,1538.43,1525.79,5.87582E+11,0
20/02/2017,1530.67,1541.07,1530.4,5.87384E+11,0
21/02/2017,1546.04,1547.58,1524.3,5.93281E+11,0
22/02/2017,1540.27,1550.31,1536.16,5.91067E+11,0
23/02/2017,1538.93,1547.42,1538.22,5.90552E+11,115838467
24/02/2017,1524.28,1540.54,1517.79,5.84931E+11,0
27/02/2017,1516.23,1529.53,1514.42,5.81844E+11,0
28/02/2017,1520.37,1521.68,1514.01,5.8343E+11,0
01/03/2017,1539.07,1540.27,1523.69,5.90609E+11,627693313
02/03/2017,1534.87,1544.3,1533.25,5.88996E+11,0
03/03/2017,1532.76,1536.32,1527,5.88185E+11,91026781
06/03/2017,1524.01,1532.61,1522.41,5.8483E+11,0
07/03/2017,1521.21,1526.81,1519.09,5.83754E+11,0
08/03/2017,1520.29,1525.51,1518.62,5.83401E+11,0
09/03/2017,1521.93,1524.84,1514.72,5.8403E+11,0
10/03/2017,1526.62,1531.26,1521.45,5.85831E+11,46004223
13/03/2017,1535.34,1536.57,1524.85,5.89177E+11,0
14/03/2017,1533.82,1538.76,1529.65,5.88593E+11,0
15/03/2017,1537.36,1537.69,1529.88,5.8995E+11,0
16/03/2017,1547.17,1550.36,1540.48,5.93716E+11,141714328
17/03/2017,1542.45,1546.58,1535.49,5.91903E+11,3008536400
20/03/2017,1542.27,1544.51,1537.53,5.91835E+11,0
21/03/2017,1525.66,1545.53,1523.24,5.85463E+11,0
22/03/2017,1517.2,1523.42,1502.02,5.82216E+11,0
23/03/2017,1532.65,1533.97,1514.79,5.88143E+11,0
24/03/2017,1530.57,1532.39,1525.08,5.87346E+11,1248537276
27/03/2017,1526.12,1528.15,1513.29,5.85639E+11,0
28/03/2017,1531.94,1532.26,1524.06,5.87871E+11,0
29/03/2017,1533.99,1533.99,1527.3,5.88658E+11,939249164
30/03/2017,1535.09,1535.19,1527,5.8908E+11,1729487969
31/03/2017,1541.11,1543.66,1528.5,5.91391E+11,1398329773
03/04/2017,1526.44,1547.25,1526.08,5.85761E+11,0
04/04/2017,1531.78,1533.78,1522.97,5.87809E+11,0
05/04/2017,1525.36,1533.44,1524.68,5.85345E+11,1327191188
06/04/2017,1527,1527.32,1511.96,5.85977E+11,686787583
07/04/2017,1527.85,1527.87,1516.81,5.86302E+11,289322453
10/04/2017,1534.05,1534.05,1527.07,5.88679E+11,0
11/04/2017,1531.89,1539.73,1525.23,5.8785E+11,0
12/04/2017,1542.55,1548.21,1534.14,5.91943E+11,0
13/04/2017,1539.9,1544.14,1538.69,5.90928E+11,0
14/04/2017,1539.9,1540.92,1539.04,5.90928E+11,0
17/04/2017,1541.11,1542.01,1539.76,5.91389E+11,0
18/04/2017,1521.49,1544.63,1520.55,5.8386E+11,0
19/04/2017,1527.83,1531.71,1519.89,5.86294E+11,270945216
20/04/2017,1533.98,1537.24,1527.01,5.88653E+11,0
21/04/2017,1530.49,1538.09,1530.22,5.87315E+11,0
24/04/2017,1563.39,1567.12,1534.62,5.9994E+11,0
25/04/2017,1576.57,1577.9,1562.12,6.04996E+11,0
26/04/2017,1586.31,1586.51,1573.42,6.08734E+11,142290289
27/04/2017,1586.41,1589.57,1582.01,6.08773E+11,641808641
28/04/2017,1589.2,1591.71,1583.43,6.09844E+11,1494170451
01/05/2017,1587.03,1589.93,1587.02,6.09013E+11,0
02/05/2017,1600.12,1600.12,1586.26,6.14036E+11,0
03/05/2017,1607.8,1608.03,1599.42,6.16981E+11,119125947
04/05/2017,1611.18,1617.08,1607.38,6.18281E+11,479055928
05/05/2017,1617.68,1617.68,1604.73,6.20625E+11,166110170
08/05/2017,1613.82,1622.95,1606.32,6.19145E+11,82666397
09/05/2017,1617.06,1622.44,1613.73,6.20388E+11,0
10/05/2017,1617.41,1617.41,1608.47,6.20522E+11,0
11/05/2017,1613.04,1622.87,1610.6,6.18847E+11,473092151
12/05/2017,1616.15,1617.59,1610.91,6.20039E+11,0
15/05/2017,1617.78,1621.88,1611.88,6.20665E+11,0
16/05/2017,1613,1617.94,1605.14,6.18689E+11,35431828
17/05/2017,1585.17,1613.66,1582.32,6.08016E+11,0
18/05/2017,1579.46,1586,1565.79,6.05826E+11,0
19/05/2017,1590.75,1592.98,1579.25,6.10154E+11,0
22/05/2017,1591.77,1599.94,1589.03,6.10547E+11,0
23/05/2017,1608.91,1609.44,1593.26,6.17119E+11,0
24/05/2017,1607.83,1610.79,1602.81,6.16706E+11,992107932
25/05/2017,1608.38,1609.63,1607.84,6.16917E+11,0
26/05/2017,1608.54,1610.29,1600.28,6.16981E+11,0
29/05/2017,1602.91,1607.9,1599.89,6.1482E+11,0
30/05/2017,1604.93,1604.94,1592.22,6.15594E+11,0
31/05/2017,1609.29,1618.19,1606.28,6.17267E+11,0
01/06/2017,1616.64,1618.88,1606.89,6.20084E+11,0
02/06/2017,1627.62,1634.45,1619.65,6.24296E+11,0
05/06/2017,1622.15,1630.77,1620.54,6.222E+11,0
06/06/2017,1616.46,1621.63,1616.06,6.20015E+11,0
07/06/2017,1615.62,1622.96,1612.53,6.19694E+11,0
08/06/2017,1616.29,1626.12,1615.04,6.19953E+11,0
09/06/2017,1629.44,1630.53,1616.96,6.24996E+11,0
12/06/2017,1613.38,1629.65,1579.52,6.18835E+11,0
13/06/2017,1631.09,1634.11,1614.1,6.25629E+11,0
14/06/2017,1628.04,1644.5,1627.64,6.24459E+11,0
15/06/2017,1611.35,1628.79,1604.78,6.18057E+11,0
16/06/2017,1622.71,1622.84,1612.11,6.22415E+11,0
19/06/2017,1642.56,1643.62,1623.44,6.29185E+11,0
20/06/2017,1633.52,1647.57,1633.52,6.25725E+11,0
21/06/2017,1628.17,1633.97,1619.27,6.23674E+11,0
22/06/2017,1631.42,1631.47,1622.4,6.2492E+11,0
23/06/2017,1630.74,1631.87,1627.5,6.24658E+11,0
26/06/2017,1628.43,1637.25,1626.35,6.23775E+11,0
27/06/2017,1609.8,1628.63,1609.8,6.16638E+11,0
28/06/2017,1610.43,1610.43,1591.57,6.16881E+11,0
29/06/2017,1590.99,1621.3,1587.42,6.09433E+11,0
30/06/2017,1593.85,1604.57,1586.78,6.10529E+11,0
03/07/2017,1615.99,1616.29,1593.38,6.19007E+11,0
04/07/2017,1606.15,1613.81,1604.96,6.15239E+11,0
05/07/2017,1617.65,1618.97,1602.39,6.19644E+11,0
06/07/2017,1607.56,1618.14,1598.97,6.15781E+11,0
07/07/2017,1609.1,1609.1,1598.79,6.1637E+11,0
10/07/2017,1616.55,1618.34,1608.66,6.19223E+11,0
11/07/2017,1609.43,1623.14,1609.34,6.16498E+11,0
12/07/2017,1638.71,1638.74,1609.45,6.27713E+11,0
13/07/2017,1639.52,1645.87,1635.61,6.28024E+11,0
14/07/2017,1644,1646.7,1638.33,6.29737E+11,0
17/07/2017,1642.61,1650.19,1631.47,6.29204E+11,0
18/07/2017,1611.01,1643.47,1608.97,6.171E+11,0
19/07/2017,1613.55,1620.37,1600.06,6.18076E+11,0
20/07/2017,1605.29,1616.64,1601.08,6.14911E+11,0
21/07/2017,1587.5,1605.34,1579.41,6.08094E+11,0
24/07/2017,1574.61,1591.63,1573.24,6.03157E+11,0
25/07/2017,1575.62,1581.52,1572.34,6.03543E+11,0
26/07/2017,1585.47,1586.45,1573.72,6.0732E+11,0
27/07/2017,1578.46,1589.93,1576.21,6.04633E+11,0
28/07/2017,1574.83,1579.41,1568.45,6.03243E+11,0
31/07/2017,1569.7,1578.5,1569.46,6.01275E+11,0
01/08/2017,1577.54,1582.48,1568.61,6.04282E+11,0
02/08/2017,1571.11,1582.97,1568.58,6.01816E+11,0
03/08/2017,1568.14,1572.83,1562.95,6.00679E+11,0
04/08/2017,1581.49,1584.6,1565.01,6.05792E+11,0
07/08/2017,1578.32,1585.36,1576.84,6.0458E+11,0
08/08/2017,1578.3,1579.69,1571.43,6.04573E+11,0
09/08/2017,1580.74,1582.35,1569.35,6.05506E+11,0
10/08/2017,1568.63,1582.89,1568.47,6.00869E+11,92831814
11/08/2017,1561.25,1568.16,1551.23,5.98039E+11,0
14/08/2017,1577.25,1579,1563.04,6.04167E+11,0
15/08/2017,1577.83,1585.04,1576.16,6.04254E+11,0
16/08/2017,1581.79,1589.02,1578.16,6.05773E+11,0
17/08/2017,1570.09,1586.45,1568.05,6.01293E+11,0
18/08/2017,1558.32,1570.3,1553.52,5.96784E+11,728464087
21/08/2017,1554.42,1562.75,1550.63,5.95291E+11,0
22/08/2017,1572.26,1572.5,1553.91,6.02122E+11,34027172
23/08/2017,1567.37,1572.86,1564.76,6.00248E+11,0
24/08/2017,1571.16,1577.12,1567.43,6.01701E+11,0
25/08/2017,1573.73,1582.4,1570.16,6.02686E+11,0
28/08/2017,1566.28,1572.83,1563.7,5.99831E+11,0
29/08/2017,1551.63,1565.23,1544.71,5.9422E+11,0
30/08/2017,1567.95,1569.41,1554.07,6.00472E+11,0
31/08/2017,1586.3,1588.25,1569.93,6.075E+11,0
01/09/2017,1595.34,1597.11,1584.71,6.10962E+11,0
04/09/2017,1587.64,1593.95,1581.67,6.08013E+11,0
05/09/2017,1579.48,1592.82,1579.48,6.04886E+11,0
06/09/2017,1575.43,1579.83,1567.98,6.03335E+11,0
07/09/2017,1579.15,1580.98,1568.53,6.0476E+11,0
08/09/2017,1574.39,1578.99,1571.22,6.02937E+11,0
11/09/2017,1591.34,1592.64,1575.63,6.09428E+11,0
12/09/2017,1603.22,1606.77,1592.43,6.13977E+11,0
13/09/2017,1601.27,1602.81,1595.09,6.13232E+11,91026781
14/09/2017,1605.57,1605.66,1599.59,6.14877E+11,0
15/09/2017,1595.86,1606.93,1595.14,6.11159E+11,0
18/09/2017,1605.47,1607.73,1597.53,6.1484E+11,0
19/09/2017,1601.92,1606.62,1600.43,6.13479E+11,0
20/09/2017,1604.74,1609.37,1600.87,6.14559E+11,0
21/09/2017,1613.82,1615.63,1605.16,6.18038E+11,0
22/09/2017,1613.14,1613.92,1607.42,6.17777E+11,0
25/09/2017,1618.3,1622.92,1610.44,6.19754E+11,0
26/09/2017,1611.15,1618,1609.91,6.17015E+11,102921435
27/09/2017,1620.98,1622.88,1612.17,6.2078E+11,0
28/09/2017,1625.57,1626.07,1619.8,6.22538E+11,0
29/09/2017,1623.97,1628.91,1617.32,6.21927E+11,0
02/10/2017,1638.72,1639.37,1628.52,6.27575E+11,0
03/10/2017,1647.67,1648.46,1640.05,6.31002E+11,0
04/10/2017,1653.4,1653.98,1646.44,6.33197E+11,0
05/10/2017,1655.55,1658.12,1650.4,6.34018E+11,0
06/10/2017,1648.22,1657.92,1645.88,6.31214E+11,0
09/10/2017,1651.55,1654.48,1649.45,6.32486E+11,0
10/10/2017,1646.75,1651.93,1646.01,6.3065E+11,0
11/10/2017,1646.45,1650.27,1644.34,6.30533E+11,0
12/10/2017,1642.44,1649.12,1641.32,6.29E+11,0
13/10/2017,1635.11,1642.29,1631.11,6.2619E+11,0
16/10/2017,1641.11,1642.69,1632.82,6.2849E+11,0
17/10/2017,1635.19,1642.74,1633.64,6.26221E+11,0
18/10/2017,1644.83,1649.94,1634.63,6.29916E+11,0
19/10/2017,1640.01,1649.96,1632.59,6.28068E+11,0
20/10/2017,1658.8,1660.45,1642.07,6.35264E+11,0
23/10/2017,1656.82,1661.85,1654.08,6.34505E+11,283755385
24/10/2017,1643.57,1655.9,1639.21,6.29433E+11,0
25/10/2017,1638.59,1647.77,1635.87,6.27523E+11,0
26/10/2017,1626.89,1641.14,1621.6,6.23044E+11,0
27/10/2017,1643.91,1644.74,1629.4,6.29561E+11,344021510
30/10/2017,1639.08,1647.94,1637.86,6.27712E+11,0
